"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"com.google.gson.internal.bind.JsonTreeWriter:180","true","true",55,29,6,4,11,14,8.66666666666667,11,1,0,0.25,1,0
"com.google.gson.internal.bind.JsonTreeWriter:187","true","true",5,1,0,12,37,24,13.8666666666667,14,1,0,0.0833333333333333,0,0
"com.google.gson.internal.bind.JsonTreeWriter:188","false","false",1,0,0,12,37,24,13.8666666666667,14,1,0,0.0833333333333333,0,0
"com.google.gson.internal.bind.JsonTreeWriter:146","true","false",5,3,0,8,10,13,9.75,11,7,0,0,0,0
"com.google.gson.internal.bind.JsonTreeWriter:145","true","true",6,4,0,8,10,13,9.75,11,7,0,0,0,0
"com.google.gson.internal.bind.JsonTreeWriter:148","true","true",17,12,3,24,51,24,13.0625,13,1,0,0.0416666666666667,1,1
"com.google.gson.internal.bind.JsonTreeWriter:149","false","false",1,0,0,24,51,24,13.0625,13,1,0,0.0416666666666667,0,0
"com.google.gson.internal.bind.JsonTreeWriter:171","true","true",5,1,0,2,2,1,1,1,1,0,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:172","false","false",1,0,0,2,2,1,1,1,1,0,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:196","true","true",29,22,0,1,1,1,1,1,1,1,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:195","true","true",36,25,1,1,1,1,1,1,1,1,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:198","true","true",1,1,0,2,2,1,1,1,1,1,1,0,0
"com.google.gson.internal.bind.JsonTreeWriter:78","true","false",1,0,0,26,53,24,12.7692307692308,12,2,0,0.115384615384615,0,0
"com.google.gson.internal.bind.JsonTreeWriter:79","true","true",20,14,2,26,53,24,12.7692307692308,12,2,0,0.115384615384615,1,1
"com.google.gson.internal.bind.JsonTreeWriter:77","true","true",45,33,4,26,53,24,12.7692307692308,12,2,0,0.115384615384615,1,1
"com.google.gson.internal.bind.JsonTreeWriter:81","true","true",17,17,4,27,54,24,12.7857142857143,13,2,0,0.148148148148148,1,1
