uuid;type;name;position;status;diff;graphDiff;branchDiff;variableDiff;exceptionDiff;nbTest;maxDeep;meanDeep;medianDeep;minDeep;staticDiff;nodeTransplantationPoint;nodeTransplant
ec74a324-4311-11e5-b1f3-794a8aba79a9;adrStmt;add;org.apache.commons.codec.language.bm.Rule:666;-2;0;0;0;0;0;16;7;5.0;5.0;3.0;false;CtReturnImpl;CtIfImpl
bd3403e0-42b3-11e5-b1dd-a3eb7765f1dd;adrStmt;replace;org.apache.commons.codec.digest.Sha2Crypt:424;-1;0;0;0;0;0;2;2;2.0;2.0;2.0;false;CtIfImpl;CtIfImpl
fb5d2e2a-43ce-11e5-9ee1-072e8a302e82;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:803;-1;0;0;0;0;0;4;5;4.5;5.0;4.0;false;CtIfImpl;CtIfImpl
4bf8366e-4379-11e5-93ba-a18ca314c1b5;adrStmt;replace;org.apache.commons.codec.language.ColognePhonetic:320;1;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtIfImpl;CtIfImpl
d9fa6158-431f-11e5-b36d-491046b78f40;adrStmt;add;org.apache.commons.codec.binary.Base32:394;0;0;0;0;0;0;10;23;12.047619047619047;12.0;2.0;false;CtUnaryOperatorImpl;CtAssignmentImpl
cdf79419-432a-11e5-9f0f-e9e20b5180f9;adrStmt;replace;org.apache.commons.codec.binary.BaseNCodec:464;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtForImpl;CtIfImpl
06115c9b-434a-11e5-a32c-f36d31315775;adrStmt;replace;org.apache.commons.codec.digest.DigestUtils:470;-1;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtReturnImpl;CtReturnImpl
c862472e-42ac-11e5-b2f3-e9f3fabee947;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:204;-1;0;0;0;0;0;3;2;1.5;2.0;1.0;false;CtThrowImpl;NA
180a9298-430d-11e5-b32a-87f767b790e6;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:599;-2;0;0;0;0;0;8;5;3.5;4.0;2.0;false;CtIfImpl;CtIfImpl
2326622e-42b5-11e5-989b-03e58ccf5102;adrStmt;delete;org.apache.commons.codec.language.ColognePhonetic:422;0;0;0;0;0;0;1;1;1.0;1.0;1.0;true;CtInvocationImpl;NA
1efa5476-42f9-11e5-bd0f-85672e497ce8;adrStmt;replace;org.apache.commons.codec.language.Caverphone1:52;-2;0;0;0;0;0;8;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
a2bd6666-4334-11e5-8392-9117f6d45c22;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:372;-1;0;0;0;0;0;4;4;3.5;4.0;3.0;false;CtInvocationImpl;NA
1c40c768-42b1-11e5-9ef2-732f92aafb1d;adrStmt;replace;org.apache.commons.codec.language.bm.Rule:706;-1;0;0;0;0;0;15;7;5.0;5.0;3.0;false;CtIfImpl;CtIfImpl
7d5b5550-42cb-11e5-b950-f90a3f9cef8a;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:455;-1;0;0;0;0;0;4;3;2.5;3.0;2.0;false;CtInvocationImpl;CtInvocationImpl
429d76f2-433d-11e5-991a-15b33664de8a;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:270;-1;0;0;0;0;0;10;4;3.0;3.0;2.0;false;CtIfImpl;NA
0dd477e8-42b5-11e5-81cb-790ca218f661;adrStmt;replace;org.apache.commons.codec.digest.UnixCrypt:243;-2;0;0;0;0;0;4;3;2.0;2.0;1.0;false;CtIfImpl;CtIfImpl
bb76fccf-42b1-11e5-84d6-e15e3e97de16;adrStmt;replace;org.apache.commons.codec.language.bm.Languages:203;-1;0;0;0;0;0;0;2;2.0;2.0;2.0;false;CtReturnImpl;CtReturnImpl
a3d228e0-42ae-11e5-bf7c-9ffbd1258d3a;adrStmt;delete;org.apache.commons.codec.digest.UnixCrypt:328;-1;0;0;0;0;0;4;5;4.0;4.0;3.0;false;CtOperatorAssignmentImpl;NA
a9d6579a-42ad-11e5-b454-fb15004f6505;adrStmt;replace;org.apache.commons.codec.binary.StringUtils:74;-1;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtIfImpl;CtForImpl
b9bc02e0-42ad-11e5-84c3-81f3af653f9a;adrStmt;replace;org.apache.commons.codec.language.bm.Rule:604;-1;0;0;0;0;0;15;9;7.0;7.0;5.0;false;CtForImpl;CtIfImpl
429d9e09-433d-11e5-991a-8b6206d156c7;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:486;-1;0;0;0;0;0;4;4;3.5;4.0;3.0;false;CtInvocationImpl;NA
0e5c9ee7-434a-11e5-a532-c3674ce90d43;adrStmt;add;org.apache.commons.codec.language.DoubleMetaphone:683;-1;0;0;0;0;0;6;4;3.0;3.0;2.0;false;CtIfImpl;CtIfImpl
7933eb22-436d-11e5-aa4e-7bf35901773e;adrStmt;replace;org.apache.commons.codec.binary.Base64:395;-2;0;0;0;0;0;9;39;17.833333333333332;17.0;2.0;false;CtAssignmentImpl;CtAssignmentImpl
36d125f8-42dd-11e5-aca8-7bb2d0da886b;adrStmt;delete;org.apache.commons.codec.language.bm.BeiderMorseEncoder:105;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;NA
b572325e-42b2-11e5-9275-89e02f45c602;adrStmt;replace;org.apache.commons.codec.digest.Md5Crypt:235;-2;0;0;0;0;0;14;4;3.0;3.0;2.0;false;CtAssignmentImpl;CtOperatorAssignmentImpl
ab950956-434a-11e5-bf7b-eda1c49a16e8;adrStmt;add;org.apache.commons.codec.language.Caverphone2:73;1;0;0;0;0;0;12;2;1.5;2.0;1.0;true;CtAssignmentImpl;CtAssignmentImpl
0ca46718-42b6-11e5-b6b2-dbca19dcd2e4;adrStmt;add;org.apache.commons.codec.language.DoubleMetaphone:767;-1;0;0;0;0;0;2;2;2.0;2.0;2.0;false;CtInvocationImpl;CtInvocationImpl
be295eef-4368-11e5-ad93-5d4708636f9b;adrStmt;delete;org.apache.commons.codec.language.bm.Rule:375;-2;0;0;0;0;0;1;6;6.0;6.0;6.0;false;CtReturnImpl;NA
28fca5cc-4440-11e5-88af-19c014fb6b27;adrStmt;replace;org.apache.commons.codec.language.bm.Rule:614;-1;0;0;0;0;0;1;6;5.5;6.0;5.0;false;CtAssignmentImpl;CtAssignmentImpl
8cee1e44-42b4-11e5-8a8e-1f716ba144c3;adrStmt;add;org.apache.commons.codec.binary.Hex:91;-1;0;0;0;0;0;8;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
1e6bf206-42b6-11e5-bd11-13cfdbb2b52a;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:744;-1;0;0;0;0;0;5;4;3.0;3.0;2.0;false;CtIfImpl;NA
e6491c42-42db-11e5-91ce-9576023e3d39;adrStmt;replace;org.apache.commons.codec.language.DaitchMokotoffSoundex:468;-2;0;0;0;0;0;5;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
4a8a19d2-4305-11e5-8799-4df14be4f78e;adrStmt;replace;org.apache.commons.codec.language.Caverphone1:98;-1;0;0;0;0;0;8;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
e38975be-42ad-11e5-a7b0-27eea892db0f;adrStmt;add;org.apache.commons.codec.digest.Crypt:149;-2;0;0;0;0;0;12;2;1.5;2.0;1.0;false;CtReturnImpl;CtIfImpl
a23d5220-4315-11e5-96a8-25545cade693;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:648;-1;0;0;0;0;0;4;4;3.5;4.0;3.0;false;CtIfImpl;NA
1a296db6-42b3-11e5-aebc-2d881d5722e5;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:570;-1;0;0;0;0;0;6;4;3.0;3.0;2.0;false;CtInvocationImpl;NA
7417f2cf-42ad-11e5-b257-e5cc26e2f01b;adrStmt;replace;org.apache.commons.codec.language.Metaphone:209;0;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtOperatorAssignmentImpl;CtAssignmentImpl
407310b8-439c-11e5-a67e-ab2beae1abbd;adrStmt;delete;org.apache.commons.codec.binary.Base32:465;-1;0;0;0;0;0;20;22;11.5;12.0;1.0;false;CtAssignmentImpl;NA
7c392e77-43d7-11e5-aa25-d7e4412067c4;adrStmt;replace;org.apache.commons.codec.net.URLCodec:194;-2;0;0;0;0;0;7;4;2.5;3.0;1.0;false;CtReturnImpl;CtReturnImpl
34c86add-4381-11e5-b818-a93463bd6fc8;adrStmt;replace;org.apache.commons.codec.net.RFC1522Codec:144;1;1;0;2;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
1a8274fb-42b1-11e5-b227-65ee53706a85;adrStmt;add;org.apache.commons.codec.language.DoubleMetaphone:650;-2;0;0;0;0;0;4;4;3.5;4.0;3.0;false;CtIfImpl;CtIfImpl
c71bf364-4315-11e5-bb09-63c6f573a3ef;adrStmt;add;org.apache.commons.codec.language.DoubleMetaphone:319;-1;0;0;0;0;0;3;4;3.0;3.0;2.0;false;CtOperatorAssignmentImpl;CtOperatorAssignmentImpl
d8d8f227-42ad-11e5-a355-f910ca0973b6;adrStmt;replace;org.apache.commons.codec.language.SoundexUtils:47;-2;0;0;0;0;0;54;5;3.0;3.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
a9c98c7d-4379-11e5-99f0-1f6ef92aa367;adrStmt;replace;org.apache.commons.codec.digest.HmacUtils:186;-2;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtThrowImpl;CtThrowImpl
c2728559-43a8-11e5-96e7-e59c78e41a9c;adrStmt;replace;org.apache.commons.codec.binary.BaseNCodecOutputStream:88;-2;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtThrowImpl;CtThrowImpl
71ea6413-42dd-11e5-8207-5d89a48971a7;adrStmt;replace;org.apache.commons.codec.language.Caverphone2:76;1;0;0;0;0;0;12;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
ee8b25f9-4396-11e5-b03a-27bda1b2df67;adrStmt;replace;org.apache.commons.codec.language.Caverphone2:128;-1;0;0;0;0;0;12;2;1.5;2.0;1.0;false;CtReturnImpl;CtReturnImpl
2024937d-43ce-11e5-8de9-c5944f0f423f;adrStmt;replace;org.apache.commons.codec.binary.Base32:519;-2;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtInvocationImpl;CtIfImpl
d744bdc4-42ad-11e5-ac34-dd325a1dda0f;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:450;-1;0;0;0;0;0;4;3;2.5;3.0;2.0;false;CtInvocationImpl;NA
bd7b1b46-437e-11e5-9c55-d50b63c2f1ae;adrStmt;replace;org.apache.commons.codec.language.Nysiis:154;-2;0;0;0;0;0;1;3;3.0;3.0;3.0;false;CtReturnImpl;CtReturnImpl
87cfd63d-43d8-11e5-973d-41729749c113;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:282;-1;0;0;0;0;0;4;3;2.5;3.0;2.0;false;CtOperatorAssignmentImpl;NA
737b9d47-439f-11e5-9d9a-a793915c44be;adrStmt;replace;org.apache.commons.codec.language.Metaphone:174;-2;0;0;0;0;0;30;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
741819e3-42ad-11e5-b257-2fc9c58e7c0d;adrStmt;replace;org.apache.commons.codec.language.Metaphone:174;-2;0;0;0;0;0;30;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
582e798e-42e6-11e5-a19a-416a114d8125;adrStmt;replace;org.apache.commons.codec.binary.Base32:453;-2;0;0;0;0;0;20;22;11.5;12.0;1.0;false;CtUnaryOperatorImpl;CtAssignmentImpl
81091ab8-4320-11e5-9892-b5988e1be6c8;adrStmt;add;org.apache.commons.codec.digest.Md5Crypt:223;-1;0;0;0;0;0;9;4;3.0;3.0;2.0;false;CtInvocationImpl;CtIfImpl
26ec2949-43de-11e5-aecd-532f8e5173ff;adrStmt;replace;org.apache.commons.codec.binary.BaseNCodec:335;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtInvocationImpl
81e553a8-4307-11e5-b512-23b998afb5f7;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:894;-1;0;0;0;0;0;5;4;3.5;4.0;3.0;false;CtReturnImpl;NA
5724affe-4481-11e5-8f17-6560cdb0be3b;adrStmt;add;org.apache.commons.codec.language.DaitchMokotoffSoundex:260;-2;0;0;0;0;0;0;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
ec74f151-4311-11e5-b1f3-ed6c5d85ca96;adrStmt;add;org.apache.commons.codec.language.DoubleMetaphone:369;-2;0;0;0;0;0;4;4;3.5;4.0;3.0;false;CtIfImpl;CtIfImpl
77c0a682-42eb-11e5-852f-2d2a1d6b41bd;adrStmt;replace;org.apache.commons.codec.language.Caverphone2:86;1;0;0;0;0;0;12;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
2cebd111-4398-11e5-bde7-91ae2d5eba17;adrStmt;replace;org.apache.commons.codec.binary.StringUtils:235;-2;0;0;0;0;0;62;4;2.5;3.0;1.0;false;CtReturnImpl;CtReturnImpl
2cd87fc7-433d-11e5-81a4-b75296399453;adrStmt;replace;org.apache.commons.codec.language.DaitchMokotoffSoundex:540;-1;0;0;0;0;0;6;2;2.0;2.0;2.0;false;CtIfImpl;CtInvocationImpl
896a62dc-4419-11e5-b187-5dd33fc70402;adrStmt;add;org.apache.commons.codec.language.bm.Rule:414;-1;0;0;0;0;0;1;5;4.5;5.0;4.0;false;CtAssignmentImpl;CtAssignmentImpl
96e54530-43d9-11e5-aa73-4b802c9ecabc;adrStmt;add;org.apache.commons.codec.binary.BaseNCodec:270;-2;0;0;0;0;0;95;42;22.0;22.0;2.0;false;CtReturnImpl;CtReturnImpl
06113586-434a-11e5-a32c-edb020f0fa91;adrStmt;delete;org.apache.commons.codec.binary.Base64:671;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtThrowImpl;NA
10fd0c34-42ae-11e5-8015-33b15cf2a973;adrStmt;replace;org.apache.commons.codec.language.Caverphone2:82;1;0;0;0;0;0;12;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
9610f57a-42ac-11e5-b497-dd49ca13b504;adrStmt;replace;org.apache.commons.codec.language.Metaphone:266;-1;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtInvocationImpl;CtInvocationImpl
63c1359c-42ad-11e5-8498-7f3328ed201a;adrStmt;replace;org.apache.commons.codec.language.Nysiis:101;-2;0;0;0;0;0;19;4;4.0;4.0;4.0;false;CtReturnImpl;CtIfImpl
17a53165-4343-11e5-8bd3-2d92d1fd6592;adrStmt;add;org.apache.commons.codec.language.DoubleMetaphone:402;-2;0;0;0;0;0;8;5;3.5;4.0;2.0;false;CtReturnImpl;CtIfImpl
8f3cedf6-4314-11e5-84da-ab2a96f3ce38;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:740;-2;0;0;0;0;0;5;4;3.0;3.0;2.0;false;CtIfImpl;CtIfImpl
7dd638b0-436f-11e5-b619-2999432b5fae;adrStmt;add;org.apache.commons.codec.binary.Base64:446;-2;0;0;0;0;0;46;41;18.64516129032258;17.0;2.0;false;CtAssignmentImpl;CtUnaryOperatorImpl
429d76f0-433d-11e5-991a-5b1a4e97334c;adrStmt;add;org.apache.commons.codec.language.DoubleMetaphone:650;-1;0;0;0;0;0;4;4;3.5;4.0;3.0;false;CtIfImpl;CtInvocationImpl
06113585-434a-11e5-a32c-c3d427d47651;adrStmt;replace;org.apache.commons.codec.digest.UnixCrypt:400;-1;0;0;0;0;0;4;4;3.0;3.0;2.0;false;CtUnaryOperatorImpl;CtAssignmentImpl
bb774af3-42b1-11e5-84d6-8187bb28ee6c;adrStmt;delete;org.apache.commons.codec.net.QuotedPrintableCodec:287;-2;0;0;0;0;0;5;4;4.0;4.0;4.0;false;CtLocalVariableImpl;NA
479cc465-437c-11e5-88e4-7d14e4eeab1c;adrStmt;add;org.apache.commons.codec.digest.Md5Crypt:141;-2;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
c891320b-42e9-11e5-a815-2d645dd2a47a;adrStmt;replace;org.apache.commons.codec.binary.Base32:364;-2;0;0;0;0;0;5;41;18.5;17.0;2.0;false;CtUnaryOperatorImpl;CtAssignmentImpl
00274dec-42f3-11e5-9d80-034c54adb8d7;adrStmt;replace;org.apache.commons.codec.binary.StringUtils:283;-1;0;0;0;0;0;8;1;1.0;1.0;1.0;false;CtTryImpl;CtIfImpl
ab7519e2-42da-11e5-a5c7-2f301638ef21;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:415;-1;0;0;0;0;0;4;3;2.5;3.0;2.0;false;CtIfImpl;CtIfImpl
93b35a44-42fa-11e5-a1e2-11c2eca6a475;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:455;-1;0;0;0;0;0;4;3;2.5;3.0;2.0;false;CtInvocationImpl;CtInvocationImpl
eb2fa8f4-42ae-11e5-8718-efc9459d552a;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:317;-1;0;0;0;0;0;6;4;3.0;3.0;2.0;false;CtIfImpl;CtIfImpl
a69af91d-4335-11e5-8968-0b5408b6c307;adrStmt;replace;org.apache.commons.codec.binary.Base64:242;-2;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtInvocationImpl;CtConstructorCallImpl
fb5d0716-43ce-11e5-9ee1-0d996293b0cf;adrStmt;add;org.apache.commons.codec.binary.Hex:275;-2;0;0;0;0;0;4;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
b5725977-42b2-11e5-9275-a506844cb437;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:637;-1;0;0;0;0;0;8;5;3.5;4.0;2.0;false;CtInvocationImpl;CtInvocationImpl
1809f646-430d-11e5-b32a-dbe2eca54a21;adrStmt;add;org.apache.commons.codec.language.Metaphone:415;0;0;0;0;0;0;15;1;1.0;1.0;1.0;false;CtInvocationImpl;CtAssignmentImpl
5e34be6f-43d8-11e5-baed-adda06548d82;adrStmt;replace;org.apache.commons.codec.language.MatchRatingApproachEncoder:245;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
e70bcc3b-42b2-11e5-9e52-a32dcd34be30;adrStmt;replace;org.apache.commons.codec.language.Metaphone:126;-2;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtIfImpl;CtInvocationImpl
2ceba9fe-4398-11e5-bde7-1f5c2be9f32c;adrStmt;add;org.apache.commons.codec.net.QuotedPrintableCodec:371;-1;0;0;0;0;0;12;5;4.0;4.0;3.0;false;CtIfImpl;CtInvocationImpl
ab6efbcf-42b1-11e5-a7ce-9f5ed5d917b7;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:906;-1;0;0;0;0;0;9;6;4.0;4.0;2.0;false;CtReturnImpl;NA
0dd450d2-42b5-11e5-81cb-ffbdecd57e8c;adrStmt;delete;org.apache.commons.codec.binary.Base32:387;-1;0;0;0;0;0;10;23;12.047619047619047;12.0;2.0;false;CtAssignmentImpl;NA
54d35326-42d9-11e5-bfb0-896a4a91b623;adrStmt;add;org.apache.commons.codec.language.Metaphone:315;-1;0;0;0;0;0;3;2;1.5;2.0;1.0;false;CtInvocationImpl;CtInvocationImpl
63c0c05d-42ad-11e5-8498-81320bb91d73;adrStmt;add;org.apache.commons.codec.binary.Base32:516;-2;0;0;0;0;0;13;39;17.29032258064516;16.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
91424f4e-43bd-11e5-b721-41895dbd367c;adrStmt;replace;org.apache.commons.codec.language.Metaphone:339;-1;0;0;0;0;0;16;3;2.5;3.0;2.0;false;CtReturnImpl;CtReturnImpl
87c60a2a-4347-11e5-985e-f7b4a5082409;adrStmt;add;org.apache.commons.codec.language.RefinedSoundex:181;-2;0;0;0;0;0;2;4;3.0;4.0;2.0;false;CtReturnImpl;CtReturnImpl
29bd7c2e-43df-11e5-bc92-9fc53793c730;adrStmt;replace;org.apache.commons.codec.language.Metaphone:229;-1;0;0;0;0;0;30;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
52760624-42ad-11e5-8f1f-2d88c26e03d4;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:245;-1;0;0;0;0;0;8;2;1.5;2.0;1.0;false;CtReturnImpl;CtIfImpl
e00eb7a5-42b6-11e5-afba-3f6416bab391;adrStmt;delete;org.apache.commons.codec.language.MatchRatingApproachEncoder:423;-2;0;0;0;0;0;35;2;1.5;2.0;1.0;false;CtReturnImpl;NA
41e9c39b-43a2-11e5-9b91-05f79fc7aa91;adrStmt;add;org.apache.commons.codec.language.MatchRatingApproachEncoder:191;-2;0;0;0;0;0;25;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
e4ee197c-42f8-11e5-bf44-c9148f872b09;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:803;-2;0;0;0;0;0;4;5;4.5;5.0;4.0;false;CtIfImpl;NA
7dd6119c-436f-11e5-b619-0b981276106a;adrStmt;add;org.apache.commons.codec.language.DaitchMokotoffSoundex:272;-1;0;0;0;0;0;0;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
57c9661b-42ad-11e5-9eb7-dd9feac3a159;adrStmt;add;org.apache.commons.codec.binary.BaseNCodec:433;-2;0;0;0;0;0;50;10;5.166666666666667;5.0;1.0;false;CtInvocationImpl;CtOperatorAssignmentImpl
8b99a0ea-42d0-11e5-bbe3-611f6eed8220;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:690;-1;0;0;0;0;0;5;4;3.0;3.0;2.0;false;CtInvocationImpl;NA
bdd7feaa-42ae-11e5-bb09-7bc9a9a0c5b2;adrStmt;replace;org.apache.commons.codec.binary.Base32:487;-2;0;0;0;0;0;20;22;11.5;12.0;1.0;false;CtUnaryOperatorImpl;CtAssignmentImpl
3c4ec485-42ef-11e5-87da-876fbe11f970;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:750;-1;0;0;0;0;0;5;4;3.0;3.0;2.0;false;CtAssignmentImpl;NA
961143a4-42ac-11e5-b497-2f132ab004f0;adrStmt;replace;org.apache.commons.codec.binary.Base64:389;-2;0;0;0;0;0;36;39;17.833333333333332;17.0;2.0;false;CtUnaryOperatorImpl;CtAssignmentImpl
cdf79415-432a-11e5-9f0f-6d77122912eb;adrStmt;delete;org.apache.commons.codec.language.Metaphone:219;-1;0;0;0;0;0;30;2;1.5;2.0;1.0;false;CtIfImpl;NA
fd8d7965-42b1-11e5-ad41-15851e2ca252;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:660;-1;0;0;0;0;0;2;3;3.0;3.0;3.0;false;CtInvocationImpl;NA
58502152-42ad-11e5-b8fb-f778413e6c76;adrStmt;delete;org.apache.commons.codec.language.Metaphone:124;-1;0;0;0;0;0;33;2;1.5;2.0;1.0;false;CtBreakImpl;NA
30546b13-4358-11e5-a587-bf32be576c9f;adrStmt;replace;org.apache.commons.codec.language.Metaphone:130;-2;0;0;0;0;0;33;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
1cfc83ea-42db-11e5-b5a8-ef4c9789158c;adrStmt;delete;org.apache.commons.codec.net.QuotedPrintableCodec:225;-1;0;0;0;0;0;5;5;5.0;5.0;5.0;false;CtInvocationImpl;NA
5b8c4ec3-42af-11e5-b49a-3550819c9fdd;adrStmt;delete;org.apache.commons.codec.language.DoubleMetaphone:654;-1;0;0;0;0;0;2;3;3.0;3.0;3.0;false;CtInvocationImpl;NA
ba904521-4336-11e5-bf1e-35642402ab0b;adrStmt;replace;org.apache.commons.codec.binary.BinaryCodec:243;-2;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
0cf865c4-42b4-11e5-93d2-2f6fa0e9f378;adrStmt;replace;org.apache.commons.codec.language.MatchRatingApproachEncoder:420;-1;0;0;0;0;0;43;2;1.5;2.0;1.0;false;CtIfImpl;CtReturnImpl
dadf1a6b-42e0-11e5-9c62-89d4ac9f5f7e;adrStmt;replace;org.apache.commons.codec.binary.Base32:447;-1;0;0;0;0;0;20;22;11.5;12.0;1.0;false;CtSwitchImpl;CtIfImpl
49c2e1f6-433e-11e5-add1-0fe189131404;adrStmt;delete;org.apache.commons.codec.net.QuotedPrintableCodec:306;-2;0;0;0;0;0;5;4;4.0;4.0;4.0;false;CtLocalVariableImpl;NA
dc3bf8a9-4478-11e5-94d9-53981d572499;adrStmt;add;org.apache.commons.codec.net.QuotedPrintableCodec:471;-2;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtReturnImpl;CtIfImpl
2248e2d1-42af-11e5-b0d2-dd37b292122a;adrStmt;replace;org.apache.commons.codec.digest.Sha2Crypt:156;-2;0;0;0;0;0;17;6;4.0;4.0;2.0;false;CtLocalVariableImpl;CtLocalVariableImpl
7a392176-42e0-11e5-8d01-5946452c6037;adrStmt;delete;org.apache.commons.codec.net.URLCodec:176;-1;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtThrowImpl;NA
eb2f5ac9-42ae-11e5-8718-e156f09b1ec6;adrStmt;add;org.apache.commons.codec.language.Nysiis:298;-1;0;0;0;0;0;5;2;2.0;2.0;2.0;false;CtAssignmentImpl;CtAssignmentImpl
7b2635b1-42df-11e5-ab45-ab15f7da4643;adrStmt;replace;org.apache.commons.codec.language.DoubleMetaphone:345;-1;0;0;0;0;0;5;5;4.0;4.0;3.0;false;CtInvocationImpl;CtInvocationImpl
24e39424-4335-11e5-bdf1-c9b98dcf9dd7;adrStmt;replace;org.apache.commons.codec.binary.Hex:93;-1;0;0;0;0;0;8;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
3c4e765f-42ef-11e5-87da-c57eb1a95739;adrStmt;replace;org.apache.commons.codec.digest.Md5Crypt:219;-1;0;0;0;0;0;14;4;3.0;3.0;2.0;false;CtInvocationImpl;CtIfImpl
3423b94f-42ad-11e5-958d-d153f158152c;adrStmt;replace;org.apache.commons.codec.language.Nysiis:125;-2;0;0;0;0;0;15;3;3.0;3.0;3.0;false;CtIfImpl;CtIfImpl
2df59da9-433f-11e5-b36b-cb1db6a99887;adrStmt;replace;org.apache.commons.codec.language.RefinedSoundex:135;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtThrowImpl;CtThrowImpl
bd342af6-42b3-11e5-b1dd-034dcfcaa0be;adrStmt;replace;org.apache.commons.codec.language.Nysiis:101;-1;0;0;0;0;0;19;4;4.0;4.0;4.0;false;CtReturnImpl;CtReturnImpl
be2a4857-4368-11e5-ad93-ddf377eada39;adrStmt;replace;org.apache.commons.codec.binary.Base32:502;-2;0;0;0;0;0;14;39;17.29032258064516;16.0;1.0;false;CtAssignmentImpl;CtUnaryOperatorImpl
6145c697-42d8-11e5-9fef-59c33e2d5386;adrStmt;delete;org.apache.commons.codec.language.MatchRatingApproachEncoder:356;-2;0;0;0;0;0;50;3;2.0;2.0;1.0;false;CtLocalVariableImpl;NA
d8d8f225-42ad-11e5-a355-49280cd98f5a;adrStmt;replace;org.apache.commons.codec.binary.Base64:478;-2;0;0;0;0;0;38;23;12.047619047619047;12.0;2.0;false;CtUnaryOperatorImpl;CtOperatorAssignmentImpl
87cf8810-43d8-11e5-973d-67905875b1d0;adrStmt;delete;org.apache.commons.codec.binary.Base64:758;-2;0;0;0;0;0;4;2;2.0;2.0;2.0;false;CtLocalVariableImpl;NA
